address,city,state,country,hotel_rating,per_day_price,property_name,property_id,room_type,uniq_id,latitude,longitude,pageurl
Windsor Fountain. G.T Road. 144001 Jalandhar. India – Great location -,Jalandhar,Punjab,India,5-star hotel,9899,Radisson Hotel Jalandhar,569969,Executive Room,452b4a9e68827a9967cedc705d76ea88,31.31883504,75.58481419,http://www.booking.com/hotel/in/radisson-jalandhar.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=01&checkin_year_month=2016-12&checkout_monthday=02&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000
Nerul-Candolim Road. Fatdewada. 403114 Candolim. India – Show map,Candolim,Goa,India,5-star hotel,8389,Deltin Suites,500572,Executive Suite,49c6126bd511675f47e7331a9bda1487,15.50933289,73.79326701,http://www.booking.com/hotel/in/deltin-suites.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=01&checkin_year_month=2016-12&checkout_monthday=02&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000
Rizvi East street A. Opp. Grand Hyatt Kalina. Santacruz - East. Santacruz. 400055 Mumbai. India – This neighbourhood is a great choice for travellers interested in nightlife. friendly people. and business – Check location Show map,Mumbai,Maharashtra,India,5-star hotel,9889,Laurent & Benon Suites - Santacruz East,557827,Premium Double Room,02f46b7b98718eb76223c903cccda190,19.0772722,72.8503257,http://www.booking.com/hotel/in/laurent-amp-benon-suites.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=03&checkin_year_month=2016-12&checkout_monthday=04&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000
Jaipur Kunda.NH-8 Tehsil Amber . 302028 Jaipur. India – Show map,Jaipur,Rajasthan,India,5-star hotel,9879,lebua Lodge at Amer,493982,Luxury Tent,844019f1e1d70e6ddbaa2cbf509c5aa7,27.00124923,75.86935043,http://www.booking.com/hotel/in/lebua-lodge.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=16&checkin_year_month=2016-12&checkout_monthday=17&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000
Village Khandi . Post Rohat . Distrcit Pali. 306421 Jodhpur. India – Show map,Jodhpur,Rajasthan,India,5-star hotel,9869,Mihir Garh Palace,1628135,Suite,a3d02ea9044af58bc4fcd2f4d7c7472d,26.2401543,73.02464247,http://www.booking.com/hotel/in/mihir-garh-palace.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=09&checkin_year_month=2016-12&checkout_monthday=10&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000
Ferozepur Raod. 141012 Ludhiana. India – Great location -,Ludhiana,Punjab,India,5-star hotel,9859,Radisson Blu Hotel MBD Ludhiana,542703,Deluxe Double or Twin Room,451a6ccc2d5948d2559f0b44b28eec46,30.88350513,75.78152016,http://www.booking.com/hotel/in/radisson-blu-mbd-ludhiana.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=17&checkin_year_month=2016-12&checkout_monthday=18&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000
The Palace Estate. Narendra Nagar - Tehri Garhwal. 249175 Narendranagar. India – Great location -,Narendranagar,Uttarakhand,India,5-star hotel,9849,Ananda In The Himalayas,541415,Double or Twin Room with Palace View,511c78adac72a071d71230a82729d96c,30.15760507,78.28962028,http://www.booking.com/hotel/in/ananda-in-the-himalayas.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=05&checkin_year_month=2016-12&checkout_monthday=06&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000
Embassy Golf Links Business Park. Off Intermediate Ring Road. 560071 Bangalore. India – Great location -,Bangalore,Karnataka,India,5-star hotel,9839,Hilton Bangalore Embassy GolfLinks,580930,King Studio,2489780ab62472ebca229375275dcfc0,12.94824793,77.64591694,http://www.booking.com/hotel/in/hilton-bangalore-residences.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=03&checkin_year_month=2016-12&checkout_monthday=04&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000
Embassy Golf Links Business Park. Off Intermediate Ring Road. 560071 Bangalore. India – Great location -,Bangalore,Karnataka,India,5-star hotel,9829,Hilton Bangalore Embassy GolfLinks,580930,Twin Studio,4d1c0fbe1fcef0862a43174cc670aa91,12.94824793,77.64591694,http://www.booking.com/hotel/in/hilton-bangalore-residences.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=09&checkin_year_month=2016-12&checkout_monthday=10&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000
Library Chowk. 248179 Mussoorie. India – Great location -,Mussoorie,Uttarakhand,India,5-star hotel,9819,Fortune The Savoy,554596,Standard Double Room,1d8ccf48b7cb9d82892c89cc4015f4f1,30.46030148,78.06314796,http://www.booking.com/hotel/in/fortune-the-savoy.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=17&checkin_year_month=2016-12&checkout_monthday=18&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000
Rizvi East street A. Opp. Grand Hyatt Kalina. Santacruz - East. Santacruz. 400055 Mumbai. India – This neighbourhood is a great choice for travellers interested in nightlife. friendly people. and business – Check location Show map,Mumbai,Maharashtra,India,5-star hotel,9589,Laurent & Benon Suites - Santacruz East,557827,Premium Double Room,177919b95db8cc2cb49428d2bf0be013,19.0772722,72.8503257,http://www.booking.com/hotel/in/laurent-amp-benon-suites.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=16&checkin_year_month=2016-12&checkout_monthday=17&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000
Survey No 176/1. Varca Village Salcete Taluka. . 403721 Varca. India – Great location -,Varca,Goa,India,5-star hotel,9799,Club Mahindra Varca Beach. Goa,483813,Super Deluxe Double Room,2d5f0f8744a45502d2871bfd101b78b5,15.22387073,73.93282771,http://www.booking.com/hotel/in/club-mahindra-varca-beach-goa.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=09&checkin_year_month=2016-12&checkout_monthday=10&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000
P.O.Goa University. 403206 Bambolim. India – Great location -,Bambolim,Goa,India,5-star hotel,9779,Grand Hyatt Goa,546199,Grand Twin,b12bc83bce37667c288d2f841e01853a,15.45180644,73.85190278,http://www.booking.com/hotel/in/grand-hyatt-bambolim.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=16&checkin_year_month=2016-12&checkout_monthday=17&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000
Adjacent to chattrapati sports complex.pune bangalore highway.Balewadi. 411045 Pune. India – Show map,Pune,Maharashtra,India,5-star hotel,9609,The Orchid,576359,Premier Double or Twin Room,cf5d7e0f5280705e8b6f0fb01468653c,18.57109903,73.76377076,http://www.booking.com/hotel/in/orchid-pune.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=05&checkin_year_month=2016-12&checkout_monthday=06&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000
South Gandhi Maidan. Fraser Road. Bihar. 800001 Patna. India – Show map,Patna,Bihar,India,5-star hotel,9789,Hotel Maurya Patna,485229,Basic Double Room,13015c5ba566f7de5cdb1902cc07cfed,25.6152096,85.1416676,http://www.booking.com/hotel/in/maurya-patna.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=03&checkin_year_month=2016-12&checkout_monthday=04&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000
P.O.Goa University. 403206 Bambolim. India – Great location -,Bambolim,Goa,India,5-star hotel,9769,Grand Hyatt Goa,546199,Grand King,7c1e895a0090df11644e55b8503795f2,15.45180644,73.85190278,http://www.booking.com/hotel/in/grand-hyatt-bambolim.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=17&checkin_year_month=2016-12&checkout_monthday=18&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000
Sunny Side. Chadiyari. 175131 Manāli. India – Great location -,Manāli,Himachal Pradesh,India,5-star hotel,9759,Manuallaya The Resort & Spa,502590,Double Room with Garden View,6056d5d0939fcd34cb3160f6c398825d,32.25472894,77.19280601,http://www.booking.com/hotel/in/manuallaya-the-resort-amp-spa.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=05&checkin_year_month=2016-12&checkout_monthday=06&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000
Airfield. Barlowgunj. 248179 Mussoorie. India – Great location -,Mussoorie,Uttarakhand,India,5-star hotel,9749,The Claridges Nabha Residence,542720,Deluxe Double Room,3e19a7321f38b78c673be054b8c0b728,30.44691077,78.08304593,http://www.booking.com/hotel/in/the-claridges-nabha-residence.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=16&checkin_year_month=2016-12&checkout_monthday=17&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000
